174.02	145.02	225.59	228.81	145.02
183.69	138.57	228.81	232.03	141.80
170.80	148.24	232.03	232.03	141.80
167.58	145.02	232.03	235.25	141.80
174.02	145.02	228.81	238.48	148.24
180.47	141.80	232.03	238.48	138.57
167.58	148.24	228.81	251.37	145.02
180.47	148.24	232.03	228.81	141.80
174.02	148.24	228.81	225.59	145.02
174.02	145.02	222.36	228.81	141.80
174.02	148.24	228.81	232.03	145.02
167.58	145.02	228.81	235.25	141.80
183.69	141.80	235.25	238.48	148.24
177.25	151.46	232.03	241.70	141.80
170.80	145.02	238.48	244.92	145.02
170.80	148.24	235.25	254.59	145.02
157.91	141.80	244.92	270.70	145.02
177.25	145.02	248.14	257.81	148.24
167.58	145.02	251.37	267.48	145.02
180.47	145.02	251.37	267.48	141.80
177.25	148.24	248.14	270.70	145.02
203.03	138.57	251.37	264.26	141.80
186.91	145.02	244.92	264.26	141.80
203.03	145.02	277.15	277.15	141.80
203.03	145.02	257.81	261.04	141.80
222.36	145.02	261.04	267.48	141.80
228.81	145.02	261.04	267.48	138.57
215.92	145.02	261.04	264.26	141.80
222.36	145.02	254.59	264.26	138.57
235.25	145.02	257.81	264.26	141.80
225.59	148.24	257.81	261.04	145.02
232.03	148.24	251.37	257.81	145.02
212.70	145.02	248.14	251.37	141.80
215.92	141.80	244.92	248.14	141.80
209.47	145.02	244.92	238.48	151.46
225.59	141.80	222.36	219.14	145.02
232.03	141.80	186.91	235.25	145.02
222.36	148.24	177.25	186.91	148.24
241.70	148.24	157.91	157.91	145.02
244.92	141.80	148.24	141.80	132.13
257.81	145.02	145.02	141.80	145.02
264.26	151.46	148.24	151.46	306.15
257.81	148.24	145.02	145.02	299.71
264.26	148.24	148.24	141.80	145.02
251.37	148.24	145.02	141.80	251.37
254.59	151.46	145.02	145.02	186.91
232.03	148.24	148.24	145.02	167.58
183.69	135.35	148.24	141.80	141.80
145.02	145.02	141.80	148.24	145.02
138.57	145.02	141.80	141.80	141.80
132.13	148.24	148.24	145.02	145.02
138.57	145.02	145.02	141.80	145.02
154.69	141.80	148.24	141.80	145.02
148.24	145.02	145.02	138.57	141.80
141.80	177.25	145.02	148.24	145.02
138.57	145.02	145.02	148.24	141.80
141.80	145.02	145.02	138.57	138.57
138.57	151.46	148.24	141.80	141.80
148.24	141.80	141.80	141.80	145.02
151.46	145.02	148.24	145.02	138.57
141.80	141.80	145.02	148.24	141.80
141.80	148.24	145.02	141.80	145.02
151.46	145.02	141.80	138.57	141.80
154.69	141.80	141.80	141.80	141.80
151.46	145.02	145.02	141.80	145.02
141.80	141.80	145.02	145.02	138.57
141.80	151.46	148.24	145.02	141.80
141.80	151.46	193.36	180.47	141.80
148.24	148.24	244.92	222.36	145.02
141.80	145.02	264.26	261.04	148.24
138.57	141.80	277.15	273.93	161.13
141.80	148.24	293.26	290.04	141.80
138.57	145.02	296.48	299.71	145.02
135.35	145.02	293.26	309.37	141.80
141.80	145.02	309.37	335.16	145.02
138.57	145.02	328.71	341.60	141.80
145.02	148.24	338.38	357.71	145.02
138.57	148.24	351.27	354.49	138.57
141.80	148.24	348.05	357.71	141.80
141.80	145.02	344.82	351.27	141.80
148.24	145.02	335.16	351.27	145.02
138.57	145.02	315.82	338.38	141.80
145.02	148.24	306.15	331.93	145.02
141.80	148.24	302.93	325.49	141.80
138.57	145.02	315.82	328.71	141.80
154.69	148.24	341.60	325.49	141.80
148.24	148.24	367.38	315.82	154.69
148.24	145.02	373.83	309.37	157.91
164.36	145.02	370.61	312.60	138.57
157.91	141.80	364.16	306.15	145.02
167.58	145.02	373.83	302.93	141.80
177.25	148.24	360.94	293.26	145.02
183.69	148.24	354.49	270.70	141.80
199.80	145.02	351.27	280.37	148.24
215.92	145.02	331.93	267.48	145.02
238.48	141.80	293.26	241.70	145.02
251.37	141.80	219.14	196.58	148.24
290.04	151.46	174.02	148.24	141.80
290.04	148.24	148.24	145.02	141.80
283.59	148.24	145.02	145.02	145.02
299.71	148.24	145.02	141.80	141.80
277.15	145.02	138.57	141.80	203.03
293.26	145.02	148.24	145.02	145.02
273.93	135.35	141.80	161.13	167.58
154.69	141.80	145.02	145.02	145.02
141.80	151.46	132.13	145.02	145.02
148.24	148.24	141.80	145.02	141.80
141.80	145.02	141.80	151.46	145.02
138.57	125.68	138.57	148.24	145.02
145.02	154.69	145.02	145.02	148.24
138.57	151.46	145.02	145.02	145.02
151.46	141.80	141.80	141.80	145.02
141.80	148.24	141.80	145.02	141.80
154.69	145.02	141.80	145.02	141.80
141.80	148.24	141.80	151.46	145.02
148.24	141.80	138.57	141.80	138.57
135.35	148.24	141.80	145.02	138.57
138.57	151.46	174.02	141.80	145.02
141.80	148.24	145.02	145.02	145.02
141.80	138.57	141.80	141.80	141.80
154.69	145.02	154.69	148.24	141.80
141.80	141.80	141.80	141.80	145.02
138.57	148.24	164.36	186.91	145.02
141.80	141.80	244.92	257.81	141.80
141.80	148.24	273.93	251.37	141.80
141.80	148.24	302.93	277.15	148.24
151.46	145.02	331.93	296.48	154.69
145.02	141.80	338.38	306.15	141.80
141.80	145.02	325.49	309.37	148.24
151.46	145.02	328.71	315.82	141.80
145.02	145.02	302.93	315.82	145.02
145.02	141.80	286.82	315.82	145.02
148.24	148.24	264.26	286.82	138.57
161.13	148.24	257.81	290.04	141.80
154.69	145.02	244.92	290.04	135.35
180.47	148.24	241.70	267.48	141.80
177.25	145.02	251.37	261.04	138.57
199.80	145.02	261.04	261.04	145.02
215.92	145.02	254.59	251.37	148.24
209.47	141.80	241.70	235.25	132.13
222.36	145.02	219.14	215.92	145.02
244.92	145.02	193.36	190.14	145.02
235.25	141.80	154.69	151.46	138.57
254.59	141.80	148.24	148.24	141.80
261.04	148.24	145.02	161.13	306.15
283.59	145.02	148.24	145.02	309.37
277.15	145.02	145.02	138.57	302.93
280.37	148.24	148.24	141.80	299.71
299.71	145.02	145.02	138.57	293.26
286.82	148.24	145.02	145.02	254.59
293.26	145.02	138.57	141.80	193.36
251.37	145.02	148.24	141.80	180.47
164.36	138.57	148.24	145.02	148.24
148.24	141.80	145.02	148.24	145.02
135.35	145.02	141.80	145.02	145.02
135.35	145.02	148.24	141.80	141.80
157.91	145.02	145.02	138.57	145.02
145.02	125.68	141.80	145.02	135.35
151.46	141.80	145.02	145.02	138.57
138.57	145.02	145.02	145.02	138.57
145.02	148.24	145.02	148.24	141.80
141.80	145.02	148.24	145.02	145.02
141.80	148.24	151.46	141.80	145.02
138.57	145.02	141.80	151.46	141.80
138.57	141.80	141.80	145.02	135.35
135.35	145.02	145.02	145.02	141.80
141.80	122.46	141.80	138.57	145.02
141.80	145.02	151.46	148.24	138.57
138.57	145.02	135.35	145.02	148.24
138.57	148.24	148.24	157.91	141.80
138.57	145.02	141.80	145.02	145.02
145.02	145.02	145.02	148.24	141.80
141.80	141.80	145.02	145.02	141.80
141.80	148.24	151.46	148.24	151.46
154.69	141.80	251.37	244.92	164.36
138.57	148.24	238.48	241.70	151.46
138.57	145.02	264.26	261.04	138.57
154.69	145.02	299.71	286.82	141.80
141.80	148.24	312.60	319.04	145.02
151.46	141.80	306.15	331.93	138.57
145.02	145.02	280.37	325.49	145.02
145.02	151.46	280.37	322.27	138.57
145.02	145.02	273.93	312.60	138.57
141.80	145.02	267.48	309.37	141.80
145.02	141.80	264.26	302.93	145.02
148.24	148.24	261.04	299.71	145.02
167.58	138.57	248.14	290.04	145.02
177.25	145.02	244.92	277.15	138.57
183.69	138.57	248.14	270.70	145.02
190.14	141.80	238.48	264.26	141.80
212.70	145.02	238.48	254.59	145.02
206.25	148.24	222.36	238.48	145.02
225.59	145.02	186.91	206.25	148.24
238.48	145.02	154.69	154.69	141.80
251.37	141.80	145.02	148.24	306.15
261.04	145.02	138.57	145.02	141.80
283.59	148.24	145.02	141.80	319.04
273.93	145.02	141.80	145.02	309.37
290.04	151.46	145.02	148.24	302.93
299.71	141.80	141.80	145.02	277.15
312.60	151.46	145.02	145.02	235.25
312.60	145.02	141.80	145.02	186.91
299.71	145.02	148.24	145.02	177.25
254.59	145.02	151.46	141.80	141.80
148.24	145.02	141.80	145.02	141.80
154.69	138.57	148.24	145.02	148.24
148.24	141.80	145.02	145.02	141.80
141.80	148.24	145.02	145.02	138.57
141.80	145.02	145.02	135.35	141.80
141.80	148.24	141.80	145.02	148.24
141.80	145.02	141.80	141.80	148.24
154.69	148.24	151.46	141.80	141.80
148.24	145.02	145.02	145.02	145.02
141.80	148.24	151.46	141.80	145.02
138.57	141.80	141.80	141.80	138.57
151.46	132.13	138.57	145.02	145.02
151.46	145.02	145.02	141.80	151.46
170.80	141.80	145.02	145.02	145.02
148.24	145.02	148.24	148.24	148.24
141.80	148.24	141.80	145.02	141.80
145.02	141.80	141.80	145.02	148.24
138.57	151.46	145.02	145.02	141.80
151.46	145.02	174.02	199.80	141.80
164.36	145.02	251.37	251.37	141.80
151.46	141.80	261.04	270.70	148.24
135.35	148.24	273.93	299.71	145.02
141.80	145.02	280.37	319.04	141.80
154.69	141.80	280.37	322.27	145.02
157.91	148.24	286.82	315.82	141.80
138.57	138.57	302.93	341.60	138.57
138.57	145.02	325.49	341.60	141.80
151.46	148.24	348.05	344.82	138.57
145.02	148.24	354.49	344.82	145.02
141.80	148.24	341.60	341.60	141.80
141.80	138.57	322.27	328.71	141.80
145.02	138.57	283.59	309.37	151.46
138.57	145.02	244.92	286.82	145.02
145.02	174.02	244.92	277.15	145.02
148.24	183.69	241.70	267.48	141.80
174.02	190.14	219.14	244.92	141.80
199.80	174.02	196.58	199.80	141.80
212.70	167.58	170.80	177.25	145.02
235.25	167.58	157.91	141.80	148.24
244.92	170.80	148.24	148.24	145.02
241.70	174.02	145.02	145.02	148.24
244.92	170.80	145.02	141.80	322.27
251.37	174.02	138.57	141.80	319.04
248.14	177.25	148.24	145.02	312.60
267.48	180.47	141.80	141.80	293.26
264.26	190.14	148.24	141.80	141.80
273.93	190.14	148.24	141.80	203.03
248.14	183.69	145.02	145.02	167.58
151.46	148.24	145.02	145.02	141.80
141.80	151.46	145.02	145.02	145.02
141.80	151.46	145.02	145.02	141.80
157.91	141.80	145.02	141.80	138.57
151.46	145.02	119.24	141.80	145.02
141.80	148.24	141.80	145.02	145.02
138.57	151.46	141.80	141.80	135.35
135.35	141.80	145.02	145.02	141.80
138.57	148.24	145.02	145.02	141.80
138.57	145.02	141.80	141.80	145.02
148.24	157.91	141.80	148.24	145.02
141.80	145.02	148.24	145.02	151.46
148.24	138.57	145.02	141.80	135.35
145.02	141.80	148.24	141.80	141.80
154.69	141.80	145.02	141.80	148.24
151.46	148.24	141.80	141.80	141.80
154.69	145.02	145.02	148.24	141.80
138.57	145.02	148.24	145.02	145.02
151.46	145.02	148.24	138.57	141.80
154.69	151.46	254.59	235.25	141.80
138.57	148.24	235.25	244.92	138.57
145.02	157.91	283.59	254.59	138.57
145.02	148.24	306.15	280.37	145.02
145.02	145.02	325.49	299.71	141.80
148.24	145.02	335.16	315.82	145.02
141.80	145.02	338.38	322.27	132.13
141.80	148.24	335.16	328.71	138.57
138.57	148.24	351.27	328.71	141.80
141.80	145.02	335.16	319.04	141.80
145.02	145.02	315.82	302.93	145.02
138.57	145.02	270.70	293.26	138.57
145.02	141.80	244.92	273.93	141.80
138.57	145.02	235.25	273.93	151.46
141.80	145.02	235.25	257.81	148.24
148.24	145.02	222.36	251.37	145.02
164.36	141.80	228.81	251.37	145.02
177.25	145.02	228.81	248.14	141.80
177.25	148.24	222.36	235.25	141.80
193.36	148.24	190.14	222.36	141.80
219.14	161.13	164.36	170.80	138.57
215.92	154.69	148.24	141.80	138.57
244.92	154.69	154.69	145.02	296.48
248.14	164.36	145.02	141.80	315.82
257.81	167.58	145.02	145.02	325.49
257.81	174.02	145.02	148.24	309.37
267.48	174.02	145.02	141.80	293.26
280.37	183.69	148.24	145.02	261.04
286.82	190.14	145.02	141.80	145.02
273.93	186.91	138.57	138.57	145.02
244.92	215.92	141.80	145.02	161.13
141.80	164.36	141.80	141.80	141.80
151.46	132.13	141.80	141.80	145.02
138.57	145.02	135.35	148.24	145.02
154.69	145.02	151.46	148.24	151.46
141.80	148.24	141.80	141.80	145.02
154.69	145.02	141.80	141.80	148.24
141.80	148.24	138.57	148.24	141.80
154.69	154.69	145.02	138.57	148.24
148.24	145.02	141.80	138.57	145.02
141.80	145.02	141.80	141.80	145.02
138.57	145.02	145.02	157.91	148.24
138.57	141.80	141.80	141.80	145.02
145.02	145.02	145.02	145.02	148.24
151.46	145.02	148.24	141.80	141.80
151.46	141.80	145.02	145.02	148.24
141.80	148.24	148.24	154.69	145.02
151.46	138.57	151.46	141.80	145.02
145.02	148.24	222.36	235.25	145.02
135.35	138.57	241.70	251.37	151.46
138.57	141.80	277.15	277.15	145.02
141.80	157.91	302.93	312.60	141.80
145.02	145.02	302.93	331.93	141.80
154.69	148.24	319.04	338.38	145.02
145.02	145.02	331.93	351.27	141.80
141.80	145.02	331.93	354.49	141.80
151.46	141.80	344.82	351.27	141.80
151.46	141.80	364.16	338.38	145.02
141.80	148.24	370.61	328.71	141.80
138.57	138.57	364.16	325.49	141.80
154.69	141.80	344.82	325.49	145.02
154.69	141.80	338.38	306.15	145.02
154.69	148.24	322.27	293.26	138.57
190.14	138.57	299.71	277.15	141.80
203.03	151.46	270.70	248.14	145.02
225.59	157.91	222.36	222.36	141.80
251.37	157.91	170.80	164.36	141.80
264.26	164.36	148.24	145.02	148.24
286.82	164.36	138.57	145.02	141.80
286.82	170.80	141.80	138.57	145.02
290.04	177.25	145.02	141.80	283.59
286.82	206.25	148.24	138.57	141.80
306.15	180.47	138.57	141.80	141.80
296.48	180.47	145.02	148.24	141.80
286.82	164.36	141.80	141.80	141.80
238.48	151.46	141.80	145.02	145.02
141.80	145.02	141.80	148.24	141.80
141.80	145.02	145.02	138.57	148.24
145.02	148.24	148.24	145.02	145.02
138.57	145.02	145.02	141.80	145.02
157.91	141.80	138.57	145.02	135.35
132.13	151.46	141.80	141.80	138.57
151.46	145.02	141.80	145.02	141.80
151.46	141.80	138.57	145.02	141.80
141.80	148.24	141.80	145.02	145.02
151.46	145.02	141.80	141.80	141.80
151.46	154.69	145.02	145.02	141.80
145.02	145.02	148.24	145.02	145.02
138.57	148.24	141.80	157.91	141.80
138.57	145.02	138.57	141.80	141.80
151.46	141.80	145.02	141.80	141.80
138.57	141.80	141.80	148.24	148.24
151.46	141.80	141.80	141.80	141.80
145.02	145.02	183.69	190.14	141.80
138.57	145.02	203.03	206.25	145.02
164.36	145.02	186.91	203.03	141.80
145.02	148.24	190.14	203.03	145.02
138.57	148.24	199.80	209.47	145.02
148.24	145.02	209.47	215.92	141.80
161.13	151.46	222.36	215.92	148.24
151.46	145.02	228.81	222.36	141.80
157.91	141.80	232.03	225.59	141.80
154.69	148.24	228.81	222.36	148.24
151.46	145.02	235.25	235.25	145.02
154.69	141.80	235.25	238.48	141.80
161.13	145.02	235.25	254.59	145.02
167.58	148.24	238.48	238.48	141.80
170.80	138.57	257.81	238.48	141.80
167.58	145.02	244.92	235.25	145.02
170.80	145.02	238.48	238.48	145.02
170.80	148.24	232.03	248.14	141.80
170.80	145.02	241.70	248.14	141.80
190.14	148.24	241.70	241.70	141.80
180.47	141.80	241.70	273.93	145.02
177.25	145.02	251.37	248.14	138.57
174.02	148.24	251.37	254.59	145.02
170.80	145.02	251.37	248.14	145.02
164.36	148.24	248.14	248.14	145.02
164.36	145.02	244.92	251.37	145.02
180.47	141.80	251.37	241.70	141.80
167.58	148.24	248.14	238.48	145.02
167.58	145.02	241.70	241.70	141.80
177.25	154.69	244.92	238.48	145.02
186.91	148.24	238.48	241.70	148.24
177.25	145.02	241.70	235.25	141.80
174.02	145.02	238.48	232.03	145.02
186.91	141.80	241.70	228.81	141.80
186.91	148.24	244.92	235.25	145.02
186.91	141.80	241.70	228.81	141.80
177.25	151.46	241.70	232.03	145.02
174.02	145.02	241.70	238.48	138.57
174.02	135.35	244.92	235.25	141.80
177.25	141.80	251.37	235.25	145.02
174.02	154.69	251.37	241.70	141.80
170.80	145.02	254.59	251.37	141.80
170.80	141.80	251.37	251.37	145.02
170.80	148.24	257.81	251.37	145.02
164.36	145.02	254.59	248.14	141.80
170.80	141.80	254.59	244.92	141.80
170.80	148.24	254.59	248.14	138.57
174.02	151.46	261.04	248.14	141.80
183.69	145.02	261.04	248.14	141.80
174.02	148.24	254.59	248.14	145.02
174.02	148.24	248.14	251.37	138.57
170.80	148.24	254.59	248.14	141.80
1				
